datetime,Timestamp,PM2_5.ug.m3.,AQI.US.,AQI.CN.,PM10.ug.m3.,PM1.ug.m3.,Outdoor.AQI.US.,Outdoor.AQI.CN.,Temperature.C.,Temperature.F.,Humidity..RH.,CO2.ppm.
2024-07-08 16:00:00,1720454850.0,2.7,11.3,3.7,2.7,0.7,0.0,0.0,25.3,77.6,71.3,700.7
2024-07-08 16:15:00,1720455750.0,2.7,11.3,3.7,2.7,0.7,0.0,0.0,25.3,77.5,71.7,677.3
2024-07-08 16:30:00,1720456650.0,2.7,11.3,3.7,2.7,0.7,0.0,0.0,25.2,77.4,72.0,667.3
2024-07-08 16:45:00,1720457550.0,2.3,9.7,3.3,2.3,0.3,0.0,0.0,25.3,77.5,73.0,657.0
2024-07-08 17:00:00,1720458450.0,2.7,11.3,3.7,2.7,0.7,0.0,0.0,25.3,77.6,73.7,631.3
2024-07-08 17:15:00,1720459350.0,2.7,11.3,3.7,2.7,1.3,0.0,0.0,25.3,77.6,74.0,609.0
2024-07-08 17:30:00,1720460250.0,2.3,9.7,3.3,2.7,1.3,0.0,0.0,25.4,77.7,74.0,589.3
2024-07-08 17:45:00,1720461150.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,25.5,78.0,74.0,578.7
2024-07-08 18:00:00,1720462050.0,2.3,9.7,3.3,2.3,1.3,0.0,0.0,26.0,78.7,72.7,592.7
2024-07-08 18:15:00,1720462950.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.1,79.1,72.0,622.3
2024-07-08 18:30:00,1720463850.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.3,79.4,73.0,642.0
2024-07-08 18:45:00,1720464750.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.4,79.5,73.0,656.3
2024-07-08 19:00:00,1720465650.0,1.7,6.7,2.3,1.7,0.7,0.0,0.0,26.5,79.7,73.0,669.7
2024-07-08 19:15:00,1720466550.0,1.7,6.7,2.3,1.7,0.7,0.0,0.0,26.6,79.8,73.0,666.0
2024-07-08 19:30:00,1720467450.0,2.3,9.7,3.3,2.3,1.3,0.0,0.0,26.7,80.0,73.0,624.7
2024-07-08 19:45:00,1720468350.0,1.7,6.7,2.3,1.7,0.7,0.0,0.0,26.7,80.0,73.0,618.7
2024-07-08 20:00:00,1720469250.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.7,80.1,73.0,610.7
2024-07-08 20:15:00,1720470150.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.8,80.2,72.7,606.7
2024-07-08 20:30:00,1720471050.0,1.7,6.7,2.3,1.7,0.7,0.0,0.0,26.7,80.1,72.3,608.0
2024-07-08 20:45:00,1720471950.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.7,80.1,71.0,622.3
2024-07-08 21:00:00,1720472850.0,2.0,8.0,3.0,2.3,1.0,0.0,0.0,26.7,80.0,71.0,634.0
2024-07-08 21:15:00,1720473750.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.6,80.0,71.0,637.0
2024-07-08 21:30:00,1720474650.0,1.7,6.7,2.3,1.7,0.7,0.0,0.0,26.6,80.0,71.0,642.0
2024-07-08 21:45:00,1720475550.0,1.7,6.7,2.3,1.7,0.7,0.0,0.0,26.6,79.9,71.0,643.7
2024-07-08 22:00:00,1720476450.0,2.0,8.0,3.0,2.3,1.0,0.0,0.0,26.6,79.9,71.0,644.3
2024-07-08 22:15:00,1720477350.0,2.0,8.0,3.0,2.3,1.0,0.0,0.0,26.6,79.9,71.0,642.3
2024-07-08 22:30:00,1720478250.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.6,79.8,71.0,651.3
2024-07-08 22:45:00,1720479150.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.6,79.9,71.0,663.0
2024-07-08 23:00:00,1720480050.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.6,79.9,71.0,663.7
2024-07-08 23:15:00,1720480950.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,26.8,80.2,71.0,656.3
2024-07-08 23:30:00,1720481850.0,1.3,5.3,1.7,1.3,0.3,0.0,0.0,27.1,80.7,71.0,650.7
2024-07-08 23:45:00,1720482750.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,27.2,81.0,71.0,641.7
2024-07-09 00:00:00,1720483650.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,27.4,81.4,71.0,636.0
2024-07-09 00:15:00,1720484550.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,27.6,81.7,71.0,628.3
2024-07-09 00:30:00,1720485450.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,27.7,81.8,71.0,623.7
2024-07-09 00:45:00,1720486350.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,27.8,82.1,71.0,618.0
2024-07-09 01:00:00,1720487250.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,27.9,82.3,71.0,611.3
2024-07-09 01:15:00,1720488150.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.0,82.4,71.0,605.0
2024-07-09 01:30:00,1720489050.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.1,82.6,71.0,599.7
2024-07-09 01:45:00,1720489950.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.1,82.6,71.0,595.3
2024-07-09 02:00:00,1720490850.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.2,82.8,71.0,591.3
2024-07-09 02:15:00,1720491750.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.3,83.0,71.0,585.0
2024-07-09 02:30:00,1720492650.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.3,83.0,71.0,579.3
2024-07-09 02:45:00,1720493550.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.4,83.1,71.0,575.3
2024-07-09 03:00:00,1720494450.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.5,83.2,71.0,569.0
2024-07-09 03:15:00,1720495350.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.5,83.3,71.0,564.7
2024-07-09 03:30:00,1720496250.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.5,83.4,71.0,560.7
2024-07-09 03:45:00,1720497150.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.6,83.4,71.0,556.0
2024-07-09 04:00:00,1720498050.0,2.3,9.7,3.3,2.7,1.3,0.0,0.0,28.6,83.5,71.0,551.7
2024-07-09 04:15:00,1720498950.0,2.0,8.0,3.0,2.3,1.0,0.0,0.0,28.7,83.6,71.0,543.0
2024-07-09 04:30:00,1720499850.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.7,83.7,71.0,539.7
2024-07-09 04:45:00,1720500750.0,2.7,11.3,3.7,2.7,1.7,0.0,0.0,28.7,83.7,71.3,534.0
2024-07-09 05:00:00,1720501650.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.8,83.8,71.7,530.7
2024-07-09 05:15:00,1720502549.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.8,83.8,72.0,526.7
2024-07-09 05:30:00,1720503447.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.8,83.9,72.0,523.7
2024-07-09 05:45:00,1720504347.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,28.9,84.0,72.0,518.3
2024-07-09 06:00:00,1720505247.0,2.7,11.3,3.7,2.7,1.7,0.0,0.0,28.9,84.0,72.0,516.3
2024-07-09 06:15:00,1720506147.0,3.0,13.0,4.0,3.0,2.0,0.0,0.0,28.9,84.0,72.0,513.0
2024-07-09 06:30:00,1720507047.0,2.3,9.7,3.3,2.7,1.3,0.0,0.0,28.9,84.1,72.0,509.7
2024-07-09 06:45:00,1720507947.0,3.0,13.0,4.0,3.0,2.0,0.0,0.0,29.0,84.2,72.0,507.3
2024-07-09 07:00:00,1720508847.0,3.0,13.0,4.0,3.0,2.0,0.0,0.0,29.0,84.2,72.0,506.3
2024-07-09 07:15:00,1720509747.0,3.0,13.0,4.0,3.0,2.0,0.0,0.0,28.5,83.4,64.7,515.0
2024-07-09 07:30:00,1720510647.0,3.0,13.0,4.0,3.3,2.0,0.0,0.0,28.0,82.3,60.7,527.7
2024-07-09 07:45:00,1720511547.0,2.7,11.3,3.7,2.7,1.7,0.0,0.0,27.3,81.1,63.0,507.0
2024-07-09 08:00:00,1720512447.0,3.0,13.0,4.0,3.3,2.0,0.0,0.0,26.4,79.5,63.0,489.0
2024-07-09 08:15:00,1720513347.0,3.0,13.0,4.0,3.3,1.7,0.0,0.0,25.7,78.2,63.0,471.7
2024-07-09 08:30:00,1720514247.0,3.0,13.0,4.0,3.0,1.0,0.0,0.0,24.9,76.8,64.3,462.0
2024-07-09 08:45:00,1720515147.0,3.0,13.0,4.0,3.3,1.0,0.0,0.0,24.2,75.6,67.0,469.7
2024-07-09 09:00:00,1720516047.0,3.0,13.0,4.0,3.0,1.0,0.0,0.0,24.1,75.4,68.7,478.7
2024-07-09 09:15:00,1720516947.0,3.0,13.0,4.0,3.0,1.0,0.0,0.0,24.1,75.4,69.7,481.7
2024-07-09 09:30:00,1720517847.0,3.3,14.3,4.7,3.3,1.3,0.0,0.0,24.0,75.3,71.0,499.0
2024-07-09 09:45:00,1720518747.0,3.0,13.0,4.0,3.0,1.0,0.0,0.0,24.2,75.5,71.0,531.0
2024-07-09 10:00:00,1720519647.0,3.7,15.7,5.3,3.7,1.7,0.0,0.0,24.2,75.6,69.0,549.0
2024-07-09 10:15:00,1720520547.0,3.3,14.3,4.7,3.3,1.3,0.0,0.0,24.3,75.7,69.7,562.7
2024-07-09 10:30:00,1720521447.0,4.0,17.0,5.7,4.0,2.0,0.0,0.0,24.2,75.6,69.0,559.0
2024-07-09 10:45:00,1720522347.0,3.3,14.3,4.7,3.3,1.3,0.0,0.0,24.2,75.5,69.0,577.7
2024-07-09 11:00:00,1720523247.0,4.0,17.0,6.0,4.3,2.0,0.0,0.0,24.1,75.4,70.3,590.3
2024-07-09 11:15:00,1720524147.0,4.0,17.0,6.0,4.0,2.0,0.0,0.0,24.1,75.3,71.0,589.0
2024-07-09 11:30:00,1720525047.0,4.7,19.7,6.7,4.7,2.3,0.0,0.0,24.0,75.2,71.0,597.3
2024-07-09 11:45:00,1720525947.0,5.0,21.0,7.0,5.0,3.0,0.0,0.0,23.9,75.0,71.0,593.7
2024-07-09 12:00:00,1720526847.0,4.7,19.7,6.7,4.7,2.3,0.0,0.0,23.9,75.0,71.0,612.0
2024-07-09 12:15:00,1720527747.0,5.0,21.0,7.0,5.0,2.7,0.0,0.0,23.8,74.8,71.0,612.3
2024-07-09 12:30:00,1720528647.0,5.0,21.0,7.0,5.0,2.7,0.0,0.0,23.7,74.7,70.3,597.7
2024-07-09 12:45:00,1720529547.0,4.0,17.0,6.0,4.0,2.0,0.0,0.0,23.6,74.4,69.0,591.0
2024-07-09 13:00:00,1720530447.0,4.0,17.0,6.0,4.0,2.0,0.0,0.0,23.7,74.6,69.0,590.3
2024-07-09 13:15:00,1720531346.3,4.0,17.0,5.7,4.0,2.0,0.0,0.0,23.8,74.8,69.0,596.3
2024-07-09 13:30:00,1720532246.0,4.0,17.0,6.0,4.0,2.0,0.0,0.0,23.9,75.0,69.0,612.3
2024-07-09 13:45:00,1720533146.0,4.7,19.7,6.7,4.7,2.7,0.0,0.0,23.9,75.0,69.0,591.3
2024-07-09 14:00:00,1720534046.0,4.7,19.7,6.7,4.7,2.7,0.0,0.0,23.9,75.0,69.0,577.0
2024-07-09 14:15:00,1720534946.0,4.0,17.0,6.0,4.0,2.0,0.0,0.0,23.9,75.0,69.0,563.7
2024-07-09 14:30:00,1720535846.0,4.0,17.0,6.0,4.0,2.0,0.0,0.0,23.9,75.1,68.3,552.7
2024-07-09 14:45:00,1720536746.0,4.3,18.3,6.3,4.3,2.3,0.0,0.0,23.9,75.1,68.0,561.0
2024-07-09 15:00:00,1720537646.0,4.7,19.7,6.7,4.7,2.7,0.0,0.0,23.9,75.1,69.0,559.7
2024-07-09 15:15:00,1720538546.0,4.3,18.3,6.3,4.3,2.3,0.0,0.0,23.9,75.0,69.0,565.7
2024-07-09 15:30:00,1720539446.0,4.0,17.0,6.0,4.0,2.0,0.0,0.0,23.8,74.9,69.0,572.7
2024-07-09 15:45:00,1720540346.0,4.3,18.3,6.3,4.7,2.3,0.0,0.0,23.8,74.9,69.0,592.0
2024-07-09 16:00:00,1720541246.0,5.0,21.0,7.0,5.0,3.0,0.0,0.0,23.9,75.0,69.0,610.3
2024-07-09 16:15:00,1720542146.0,5.0,21.0,7.3,5.0,2.3,0.0,0.0,24.0,75.2,69.0,613.7
2024-07-09 16:30:00,1720543046.0,5.7,23.7,8.3,5.7,2.7,0.0,0.0,24.1,75.5,72.3,612.3
2024-07-09 16:45:00,1720543946.0,6.0,25.0,9.0,6.0,3.0,0.0,0.0,24.3,75.7,74.7,615.3
2024-07-09 17:00:00,1720544846.0,6.7,27.7,9.7,6.7,3.7,0.0,0.0,24.4,75.9,75.7,624.7
2024-07-09 17:15:00,1720545746.0,6.7,27.7,9.7,6.7,3.7,0.0,0.0,24.5,76.1,76.0,626.0
2024-07-09 17:30:00,1720546646.0,6.7,27.7,9.7,7.7,4.0,0.0,0.0,24.7,76.5,76.7,617.0
2024-07-09 17:45:00,1720547546.0,6.7,27.7,9.7,7.0,4.7,0.0,0.0,25.2,77.3,76.7,604.3
2024-07-09 18:00:00,1720548446.0,6.0,25.0,9.0,6.7,4.0,0.0,0.0,25.4,77.8,76.0,634.0
2024-07-09 18:15:00,1720549346.0,6.0,25.0,9.0,6.3,4.0,0.0,0.0,25.6,78.1,76.0,670.3
2024-07-09 18:30:00,1720550246.0,6.0,25.0,9.0,6.3,4.0,0.0,0.0,25.8,78.4,76.0,678.3
2024-07-09 18:45:00,1720551146.0,5.7,23.7,8.3,6.3,3.7,0.0,0.0,25.8,78.5,76.0,671.3
2024-07-09 19:00:00,1720552046.0,5.3,22.3,7.7,6.0,3.3,0.0,0.0,25.9,78.7,75.7,650.7
2024-07-09 19:15:00,1720552946.0,5.3,22.3,7.7,6.0,3.7,0.0,0.0,26.0,78.8,75.0,627.0
2024-07-09 19:30:00,1720553846.0,6.0,25.0,9.0,6.0,4.3,0.0,0.0,26.0,78.8,75.0,605.0
2024-07-09 19:45:00,1720554746.0,5.0,21.0,7.0,5.7,3.3,0.0,0.0,25.9,78.6,71.0,594.3
2024-07-09 20:00:00,1720555646.0,5.3,22.3,7.7,5.7,4.0,0.0,0.0,25.7,78.2,68.0,603.3
2024-07-09 20:15:00,1720556546.0,5.3,22.3,7.7,6.0,4.3,0.0,0.0,25.5,77.9,67.0,608.3
2024-07-09 20:30:00,1720557446.0,5.7,23.7,8.3,6.0,3.7,0.0,0.0,25.4,77.7,67.0,596.3
2024-07-09 20:45:00,1720558346.0,5.3,22.3,7.7,5.7,3.3,0.0,0.0,25.3,77.6,66.3,591.3
2024-07-09 21:00:00,1720559246.0,5.7,23.7,8.3,6.7,4.0,0.0,0.0,25.2,77.4,66.0,586.7
2024-07-09 21:15:00,1720560146.0,6.0,25.0,9.0,6.3,4.3,0.0,0.0,25.2,77.3,66.0,587.3
2024-07-09 21:30:00,1720561046.0,5.7,23.7,8.3,6.3,3.7,0.0,0.0,25.1,77.2,66.7,601.7
2024-07-09 21:45:00,1720561946.0,5.7,23.7,8.3,6.0,3.7,0.0,0.0,25.1,77.2,67.0,601.3
2024-07-09 22:00:00,1720562846.0,5.7,23.7,8.3,6.3,3.7,0.0,0.0,25.1,77.2,67.0,586.7
2024-07-09 22:15:00,1720563746.0,6.0,25.0,9.0,6.0,4.0,0.0,0.0,25.1,77.2,66.0,576.7
2024-07-09 22:30:00,1720564646.0,6.0,25.0,9.0,6.7,4.0,0.0,0.0,25.1,77.1,66.0,571.3
2024-07-09 22:45:00,1720565546.0,5.7,23.7,8.3,6.0,3.7,0.0,0.0,25.0,77.1,67.0,558.7
2024-07-09 23:00:00,1720566446.0,6.7,27.7,9.7,7.3,4.7,0.0,0.0,25.0,77.1,67.0,538.3
2024-07-09 23:15:00,1720567346.0,6.3,26.3,9.3,6.3,4.3,0.0,0.0,25.0,77.1,67.0,520.0
2024-07-09 23:30:00,1720568246.0,6.7,27.7,9.7,7.7,4.7,0.0,0.0,25.1,77.2,67.3,518.3
2024-07-09 23:45:00,1720569146.0,7.3,30.3,10.3,7.7,5.3,0.0,0.0,25.4,77.7,68.0,516.3
2024-07-10 00:00:00,1720570046.0,6.0,25.0,9.0,6.7,4.0,0.0,0.0,25.7,78.3,68.3,508.0
2024-07-10 00:15:00,1720570946.0,7.0,29.0,10.0,7.7,5.0,0.0,0.0,26.0,78.9,69.0,496.0
2024-07-10 00:30:00,1720571846.0,7.0,29.0,10.0,7.0,5.0,0.0,0.0,26.3,79.3,70.3,490.0
2024-07-10 00:45:00,1720572746.0,7.0,29.0,10.0,7.3,5.0,0.0,0.0,26.5,79.7,71.0,478.3
2024-07-10 01:00:00,1720573646.0,7.7,31.7,10.7,7.7,5.7,0.0,0.0,26.7,80.1,72.0,470.7
2024-07-10 01:15:00,1720574546.0,7.3,30.3,10.3,7.7,5.3,0.0,0.0,26.9,80.5,72.0,465.0
2024-07-10 01:30:00,1720575446.0,7.3,30.3,10.3,7.3,5.3,0.0,0.0,27.1,80.8,72.7,458.7
2024-07-10 01:45:00,1720576346.0,7.7,31.7,10.7,8.3,5.7,0.0,0.0,27.2,81.0,73.0,453.3
2024-07-10 02:00:00,1720577245.3,7.7,31.7,10.7,8.3,5.7,0.0,0.0,27.4,81.3,73.7,445.7
2024-07-10 02:15:00,1720578144.0,7.0,29.0,10.0,7.3,5.0,0.0,0.0,27.5,81.5,74.0,441.3
2024-07-10 02:30:00,1720579044.0,7.7,31.7,10.7,9.3,5.7,0.0,0.0,27.6,81.7,74.0,436.0
2024-07-10 02:45:00,1720579944.0,8.0,33.0,11.0,8.7,6.0,0.0,0.0,27.7,81.8,75.0,433.0
2024-07-10 03:00:00,1720580844.0,8.0,33.0,11.0,8.7,6.0,0.0,0.0,27.7,81.9,75.0,429.3
2024-07-10 03:15:00,1720581744.0,8.3,34.7,11.7,8.7,6.3,0.0,0.0,27.9,82.1,75.0,427.3
2024-07-10 03:30:00,1720582644.0,8.7,36.3,12.3,10.7,6.7,0.0,0.0,27.9,82.2,76.0,423.3
2024-07-10 03:45:00,1720583544.0,7.7,31.7,10.7,8.3,5.7,0.0,0.0,28.0,82.3,76.0,421.7
2024-07-10 04:00:00,1720584444.0,8.0,33.0,11.0,8.7,6.0,0.0,0.0,28.0,82.4,76.0,419.3
2024-07-10 04:15:00,1720585344.0,8.7,36.3,12.3,8.7,6.7,0.0,0.0,28.1,82.5,77.0,417.0
2024-07-10 04:30:00,1720586244.0,8.7,36.3,12.3,11.0,6.7,0.0,0.0,28.1,82.6,77.0,415.0
2024-07-10 04:45:00,1720587144.0,7.7,31.7,10.7,8.7,5.7,0.0,0.0,28.1,82.7,77.0,412.7
2024-07-10 05:00:00,1720588044.0,8.3,34.7,11.7,9.7,6.3,0.0,0.0,28.2,82.7,77.0,410.0
2024-07-10 05:15:00,1720588944.0,8.0,33.0,11.0,8.7,6.0,0.0,0.0,28.2,82.8,77.3,409.7
2024-07-10 05:30:00,1720589844.0,8.7,36.3,12.3,9.0,6.7,0.0,0.0,28.3,82.9,78.0,408.7
2024-07-10 05:45:00,1720590744.0,8.7,36.3,12.3,9.0,6.7,0.0,0.0,28.3,83.0,78.0,407.0
2024-07-10 06:00:00,1720591644.0,9.0,37.7,12.7,9.7,7.0,0.0,0.0,28.3,83.0,78.0,405.3
2024-07-10 06:15:00,1720592544.0,9.0,37.7,12.7,9.3,7.0,0.0,0.0,28.4,83.1,78.0,403.3
2024-07-10 06:30:00,1720593444.0,8.3,35.0,12.0,10.0,6.3,0.0,0.0,28.4,83.2,78.0,405.0
2024-07-10 06:45:00,1720594344.0,9.3,39.3,13.3,10.3,7.3,0.0,0.0,28.4,83.2,80.0,405.3
2024-07-10 07:00:00,1720595244.0,9.0,37.7,12.7,10.0,7.0,0.0,0.0,28.4,83.2,80.0,416.3
2024-07-10 07:15:00,1720596144.0,9.3,39.3,13.3,10.0,7.3,0.0,0.0,28.5,83.3,80.0,411.7
2024-07-10 07:30:00,1720597044.0,8.7,36.3,12.3,8.7,6.7,0.0,0.0,28.6,83.4,80.0,409.3
2024-07-10 07:45:00,1720597944.0,8.3,34.7,11.7,8.7,6.3,0.0,0.0,28.2,82.8,77.7,408.7
2024-07-10 08:00:00,1720598844.0,8.0,33.0,11.0,8.7,6.0,0.0,0.0,27.6,81.7,75.0,416.0
2024-07-10 08:15:00,1720599744.0,7.0,29.0,10.0,7.7,5.0,0.0,0.0,27.1,80.7,72.0,408.0
2024-07-10 08:30:00,1720600644.0,7.0,29.0,10.0,8.0,5.0,0.0,0.0,26.5,79.7,70.7,402.7
2024-07-10 08:45:00,1720601544.0,7.3,30.3,10.3,8.7,5.3,0.0,0.0,26.3,79.3,73.7,410.7
2024-07-10 09:00:00,1720602444.0,7.3,30.3,10.3,8.7,5.3,0.0,0.0,26.1,79.0,74.7,427.3
2024-07-10 09:15:00,1720603344.0,6.0,25.0,9.0,6.7,4.0,0.0,0.0,25.9,78.7,75.0,442.0
2024-07-10 09:30:00,1720604244.0,6.3,26.3,9.3,6.3,4.3,0.0,0.0,25.8,78.4,75.0,459.0
2024-07-10 09:45:00,1720605144.0,6.3,26.3,9.3,6.7,4.3,0.0,0.0,25.7,78.2,75.0,479.3
2024-07-10 10:00:00,1720606044.0,6.7,27.7,9.7,7.7,4.7,0.0,0.0,25.6,78.0,75.0,484.7
2024-07-10 10:15:00,1720606944.0,6.3,26.3,9.3,6.7,4.3,0.0,0.0,25.5,77.8,75.0,482.7
2024-07-10 10:30:00,1720607844.0,6.3,26.3,9.3,6.7,4.3,0.0,0.0,25.4,77.7,75.0,474.7
2024-07-10 10:45:00,1720608744.0,6.3,26.3,9.3,6.7,4.3,0.0,0.0,25.3,77.5,75.0,469.0
2024-07-10 11:00:00,1720609644.0,7.0,29.0,10.0,7.7,5.0,0.0,0.0,25.2,77.4,75.0,473.7
2024-07-10 11:15:00,1720610544.0,7.0,29.0,10.0,7.7,4.7,0.0,0.0,25.1,77.1,73.3,485.3
2024-07-10 11:30:00,1720611444.0,8.3,34.7,11.7,8.7,5.3,0.0,0.0,24.9,76.8,74.0,483.7
2024-07-10 11:45:00,1720612344.0,8.0,33.3,11.3,8.0,5.0,0.0,0.0,24.7,76.5,74.0,497.0
2024-07-10 12:00:00,1720613244.0,9.0,38.0,13.0,9.3,6.0,0.0,0.0,24.6,76.2,74.3,506.0
2024-07-10 12:15:00,1720614144.0,9.0,38.0,13.0,9.0,6.0,0.0,0.0,24.4,76.0,74.0,500.0
2024-07-10 12:30:00,1720615044.0,9.0,38.0,13.0,9.3,6.0,0.0,0.0,24.3,75.7,74.7,494.0
2024-07-10 12:45:00,1720615944.0,10.7,44.7,15.3,11.3,6.7,0.0,0.0,24.2,75.5,75.0,482.3
2024-07-10 13:00:00,1720616844.0,11.7,48.7,16.7,12.3,7.7,0.0,0.0,24.1,75.4,75.0,483.3
2024-07-10 13:15:00,1720617744.0,11.0,46.0,15.7,11.0,7.0,0.0,0.0,24.0,75.2,75.3,494.3
2024-07-10 13:30:00,1720618644.0,10.0,42.0,14.3,10.3,6.7,0.0,0.0,23.9,75.1,75.3,497.7
2024-07-10 13:45:00,1720619544.0,8.7,36.3,12.3,8.7,5.7,0.0,0.0,23.9,75.0,75.0,507.0
2024-07-10 14:00:00,1720620444.0,8.7,36.3,12.3,9.3,5.7,0.0,0.0,23.7,74.7,74.0,528.7
2024-07-10 14:15:00,1720621344.0,8.0,33.3,11.3,8.7,5.0,0.0,0.0,23.7,74.6,73.7,537.0
2024-07-10 14:30:00,1720622244.0,8.0,33.0,11.0,8.3,5.0,0.0,0.0,23.6,74.5,73.0,552.3
2024-07-10 14:45:00,1720623144.0,8.0,33.3,11.3,8.3,5.0,0.0,0.0,23.5,74.3,73.0,576.0
2024-07-10 15:00:00,1720624044.0,7.0,29.0,10.0,7.3,4.0,0.0,0.0,23.5,74.3,73.3,587.7
2024-07-10 15:15:00,1720624944.0,7.7,31.7,10.7,7.7,4.7,0.0,0.0,23.7,74.6,73.0,590.0
2024-07-10 15:30:00,1720625844.0,8.3,34.7,11.7,9.0,5.3,0.0,0.0,23.8,74.9,73.0,578.7
2024-07-10 15:45:00,1720626744.0,7.7,31.7,10.7,7.7,4.7,0.0,0.0,23.9,75.0,72.0,577.0
2024-07-10 16:00:00,1720627644.0,9.0,38.0,13.0,9.0,6.0,0.0,0.0,24.0,75.2,72.0,581.7
2024-07-10 16:15:00,1720628544.0,11.0,46.0,15.7,11.3,8.0,0.0,0.0,24.1,75.4,72.3,569.3
2024-07-10 16:30:00,1720629444.0,11.0,46.0,15.7,12.3,8.0,0.0,0.0,24.2,75.5,73.0,554.3
2024-07-10 16:45:00,1720630344.0,9.7,40.7,13.7,10.3,6.7,0.0,0.0,24.1,75.5,73.0,576.7
2024-07-10 17:00:00,1720631244.0,10.0,42.0,14.3,10.7,7.0,0.0,0.0,24.2,75.5,73.0,584.0
2024-07-10 17:15:00,1720632144.0,10.3,43.3,14.7,11.0,7.3,0.0,0.0,24.2,75.6,73.0,575.0
2024-07-10 17:30:00,1720633044.0,9.3,39.0,13.0,10.3,6.3,0.0,0.0,24.3,75.8,73.7,561.7
2024-07-10 17:45:00,1720633944.0,9.3,39.3,13.3,9.3,6.7,0.0,0.0,24.7,76.5,73.0,554.7
2024-07-10 18:00:00,1720634844.0,9.7,40.7,13.7,10.7,7.7,0.0,0.0,24.9,76.9,72.3,565.7
2024-07-10 18:15:00,1720635744.0,10.0,42.0,14.0,11.7,8.0,0.0,0.0,25.0,77.0,72.0,572.7
2024-07-10 18:30:00,1720636644.0,9.0,37.7,12.7,10.7,7.0,0.0,0.0,25.1,77.2,72.0,575.3
2024-07-10 18:45:00,1720637544.0,9.0,38.0,13.0,10.0,7.0,0.0,0.0,25.2,77.4,72.3,576.3
2024-07-10 19:00:00,1720638444.0,9.0,37.7,12.7,10.0,7.0,0.0,0.0,25.3,77.5,72.0,583.0
2024-07-10 19:15:00,1720639344.0,9.0,38.0,13.0,9.7,7.0,0.0,0.0,25.3,77.6,72.0,575.0
2024-07-10 19:30:00,1720640244.0,9.0,38.0,13.0,10.7,7.0,0.0,0.0,25.3,77.6,72.0,560.0
2024-07-10 19:45:00,1720641144.0,8.3,34.7,11.7,10.0,6.3,0.0,0.0,25.4,77.7,72.0,547.0
2024-07-10 20:00:00,1720642044.0,10.7,44.7,15.3,12.7,8.3,0.0,0.0,25.5,77.9,74.0,519.0
2024-07-10 20:15:00,1720642944.0,12.0,50.0,17.0,14.3,9.3,0.0,0.0,25.6,78.1,74.7,499.0
2024-07-10 20:30:00,1720643844.0,11.3,47.3,16.3,13.0,9.0,0.0,0.0,25.7,78.2,74.0,509.0
2024-07-10 20:45:00,1720644744.0,11.0,46.0,15.7,14.7,9.0,0.0,0.0,25.9,78.6,74.7,509.7
2024-07-10 21:00:00,1720645644.0,12.7,52.0,18.3,14.7,9.7,0.0,0.0,26.1,79.0,75.3,495.7
2024-07-10 21:15:00,1720646544.0,13.3,53.3,19.0,15.3,10.3,0.0,0.0,26.4,79.6,77.3,466.7
2024-07-10 21:30:00,1720647444.0,15.0,57.0,21.0,17.7,12.0,0.0,0.0,26.6,80.0,77.7,454.3
2024-07-10 21:45:00,1720648344.0,13.7,54.3,19.7,15.0,10.7,0.0,0.0,26.5,79.6,74.0,463.0
