STT,Time,Ngày,Tháng,Năm,Ngày-tháng-năm,PM2.5,Nhiệt độ,Độ ẩm
1,01-10-2022 0:00,01,10,2022,01-10-2022,92.86,32.96,98.99
2,01-10-2022 1:00,01,10,2022,01-10-2022,75.58,32.99,98.99
3,01-10-2022 2:00,01,10,2022,01-10-2022,56.73,32.88,98.99
4,01-10-2022 3:00,01,10,2022,01-10-2022,64.72,32.61,98.99
5,01-10-2022 4:00,01,10,2022,01-10-2022,49.3,32.46,98.99
6,01-10-2022 5:00,01,10,2022,01-10-2022,57.22,32.45,98.99
7,01-10-2022 6:00,01,10,2022,01-10-2022,144.81,32.35,98.99
8,01-10-2022 7:00,01,10,2022,01-10-2022,101.35,33.03,98.99
9,01-10-2022 8:00,01,10,2022,01-10-2022,42,34.41,98.99
10,01-10-2022 9:00,01,10,2022,01-10-2022,22.14,36.82,98.99
11,01-10-2022 10:00,01,10,2022,01-10-2022,13.03,37.96,98.99
12,01-10-2022 11:00,01,10,2022,01-10-2022,12.67,40.73,96.92
13,01-10-2022 12:00,01,10,2022,01-10-2022,11.86,39.27,97.84
14,01-10-2022 13:00,01,10,2022,01-10-2022,9.98,38.65,98.85
15,01-10-2022 14:00,01,10,2022,01-10-2022,5.78,39.94,97.33
16,01-10-2022 15:00,01,10,2022,01-10-2022,6.41,39.62,97.86
17,01-10-2022 16:00,01,10,2022,01-10-2022,7.89,38.73,98.36
18,01-10-2022 17:00,01,10,2022,01-10-2022,19.8,34.54,98.99
19,01-10-2022 18:00,01,10,2022,01-10-2022,43.79,32.58,98.99
20,01-10-2022 19:00,01,10,2022,01-10-2022,99.97,32.02,98.99
21,01-10-2022 20:00,01,10,2022,01-10-2022,22.87,30.99,98.99
22,01-10-2022 21:00,01,10,2022,01-10-2022,80.22,31.35,98.99
23,01-10-2022 22:00,01,10,2022,01-10-2022,185.89,31.42,98.99
24,01-10-2022 23:00,01,10,2022,01-10-2022,217.74,31.63,98.99
25,02-10-2022 0:00,02,10,2022,02-10-2022,135.4,31.84,98.99
26,02-10-2022 1:00,02,10,2022,02-10-2022,85.86,31.57,98.99
27,02-10-2022 2:00,02,10,2022,02-10-2022,134.39,31.45,98.99
28,02-10-2022 3:00,02,10,2022,02-10-2022,267.9,31.62,98.99
29,02-10-2022 4:00,02,10,2022,02-10-2022,107.46,31.61,98.99
30,02-10-2022 5:00,02,10,2022,02-10-2022,91.34,31.54,98.99
31,02-10-2022 6:00,02,10,2022,02-10-2022,99.44,31.5,98.99
32,02-10-2022 7:00,02,10,2022,02-10-2022,111.15,32.21,98.99
33,02-10-2022 8:00,02,10,2022,02-10-2022,104.88,33.31,98.99
34,02-10-2022 9:00,02,10,2022,02-10-2022,81.58,34.22,98.99
35,02-10-2022 10:00,02,10,2022,02-10-2022,21.59,35.77,98.99
36,02-10-2022 11:00,02,10,2022,02-10-2022,21.57,35.89,98.99
37,02-10-2022 12:00,02,10,2022,02-10-2022,21.1,35,98.99
38,02-10-2022 13:00,02,10,2022,02-10-2022,28.61,32.91,98.99
39,02-10-2022 14:00,02,10,2022,02-10-2022,33.23,33.33,98.99
40,02-10-2022 15:00,02,10,2022,02-10-2022,14.06,36.27,98.99
41,02-10-2022 16:00,02,10,2022,02-10-2022,13.05,34.82,98.99
42,02-10-2022 17:00,02,10,2022,02-10-2022,18.46,33.78,98.99
43,02-10-2022 18:00,02,10,2022,02-10-2022,36.74,33.47,98.99
44,02-10-2022 19:00,02,10,2022,02-10-2022,47.19,32.86,98.99
45,02-10-2022 20:00,02,10,2022,02-10-2022,17.93,32.64,98.99
46,02-10-2022 21:00,02,10,2022,02-10-2022,37.98,32.39,98.99
47,02-10-2022 22:00,02,10,2022,02-10-2022,40.81,32.28,98.99
48,02-10-2022 23:00,02,10,2022,02-10-2022,24.9,32.53,98.99
49,03-10-2022 0:00,03,10,2022,03-10-2022,35.84,32.34,98.99
50,03-10-2022 1:00,03,10,2022,03-10-2022,57.04,32.21,98.99
51,03-10-2022 2:00,03,10,2022,03-10-2022,94.08,32,98.99
52,03-10-2022 3:00,03,10,2022,03-10-2022,312.83,31.96,98.99
53,03-10-2022 4:00,03,10,2022,03-10-2022,350.34,32.06,98.99
54,03-10-2022 5:00,03,10,2022,03-10-2022,404.94,32.11,98.99
55,03-10-2022 6:00,03,10,2022,03-10-2022,322.87,32,98.99
56,03-10-2022 7:00,03,10,2022,03-10-2022,189,32.69,98.99
57,03-10-2022 8:00,03,10,2022,03-10-2022,35.38,34.62,98.99
58,03-10-2022 9:00,03,10,2022,03-10-2022,21.75,36.89,98.99
59,03-10-2022 10:00,03,10,2022,03-10-2022,19.31,39.59,98.53
60,03-10-2022 11:00,03,10,2022,03-10-2022,16.92,41.46,92.8
61,03-10-2022 12:00,03,10,2022,03-10-2022,15.49,40.75,94.39
62,03-10-2022 13:00,03,10,2022,03-10-2022,15.25,40.42,95.37
63,03-10-2022 14:00,03,10,2022,03-10-2022,7.39,38.44,96.44
64,03-10-2022 15:00,03,10,2022,03-10-2022,19.75,35.88,98.99
65,03-10-2022 16:00,03,10,2022,03-10-2022,22.01,36.11,98.99
66,03-10-2022 17:00,03,10,2022,03-10-2022,18.18,35.66,98.99
67,03-10-2022 18:00,03,10,2022,03-10-2022,14.29,35.2,98.99
68,03-10-2022 19:00,03,10,2022,03-10-2022,29.53,34.36,98.99
69,03-10-2022 20:00,03,10,2022,03-10-2022,69.99,34.03,98.99
70,03-10-2022 21:00,03,10,2022,03-10-2022,42.96,33.75,98.99
71,03-10-2022 22:00,03,10,2022,03-10-2022,34.29,33.59,98.99
72,03-10-2022 23:00,03,10,2022,03-10-2022,124.74,33.42,98.99
73,04-10-2022 0:00,04,10,2022,04-10-2022,147.24,33.07,98.99
74,04-10-2022 1:00,04,10,2022,04-10-2022,163.3,32.65,98.99
75,04-10-2022 2:00,04,10,2022,04-10-2022,147.32,32.48,98.99
76,04-10-2022 3:00,04,10,2022,04-10-2022,266.63,32.49,98.99
77,04-10-2022 4:00,04,10,2022,04-10-2022,351.76,32.35,98.99
78,04-10-2022 5:00,04,10,2022,04-10-2022,323.35,32.18,98.99
79,04-10-2022 6:00,04,10,2022,04-10-2022,256.47,32.22,98.99
80,04-10-2022 7:00,04,10,2022,04-10-2022,129.34,32.68,98.99
81,04-10-2022 8:00,04,10,2022,04-10-2022,72.22,33.84,98.99
82,04-10-2022 9:00,04,10,2022,04-10-2022,46.39,35.87,98.99
83,04-10-2022 10:00,04,10,2022,04-10-2022,53.95,36.77,98.99
84,04-10-2022 11:00,04,10,2022,04-10-2022,59.37,37.43,98.99
85,04-10-2022 12:00,04,10,2022,04-10-2022,59.38,38.48,98.99
86,04-10-2022 13:00,04,10,2022,04-10-2022,54.94,38.59,98.99
87,04-10-2022 14:00,04,10,2022,04-10-2022,41.3,39.26,98.92
88,04-10-2022 15:00,04,10,2022,04-10-2022,43.66,39.03,98.99
89,04-10-2022 16:00,04,10,2022,04-10-2022,27.03,38.06,98.96
90,04-10-2022 17:00,04,10,2022,04-10-2022,24.6,35.35,98.99
91,04-10-2022 18:00,04,10,2022,04-10-2022,20.79,35.83,98.99
92,04-10-2022 19:00,04,10,2022,04-10-2022,20.75,35.15,98.99
93,04-10-2022 20:00,04,10,2022,04-10-2022,19.25,34.87,98.99
94,04-10-2022 21:00,04,10,2022,04-10-2022,17.66,34.32,98.99
95,04-10-2022 22:00,04,10,2022,04-10-2022,59.54,33.68,98.99
96,04-10-2022 23:00,04,10,2022,04-10-2022,82.94,33.26,98.99
97,05-10-2022 0:00,05,10,2022,05-10-2022,41.88,32.81,98.99
98,05-10-2022 1:00,05,10,2022,05-10-2022,61.94,32.44,98.99
99,05-10-2022 2:00,05,10,2022,05-10-2022,154.25,32.07,98.99
100,05-10-2022 3:00,05,10,2022,05-10-2022,116.73,32.08,98.99
101,05-10-2022 4:00,05,10,2022,05-10-2022,111.84,32.52,98.99
102,05-10-2022 5:00,05,10,2022,05-10-2022,48.43,32.84,98.99
103,05-10-2022 6:00,05,10,2022,05-10-2022,402.12,32.2,98.99
104,05-10-2022 7:00,05,10,2022,05-10-2022,235.27,32.63,98.99
105,05-10-2022 8:00,05,10,2022,05-10-2022,117.62,34.17,98.99
106,05-10-2022 9:00,05,10,2022,05-10-2022,68.86,36.71,98.99
107,05-10-2022 10:00,05,10,2022,05-10-2022,26.36,39.52,95.33
108,05-10-2022 11:00,05,10,2022,05-10-2022,18.67,41.57,88.44
109,05-10-2022 12:00,05,10,2022,05-10-2022,14.92,40.9,90.18
110,05-10-2022 13:00,05,10,2022,05-10-2022,17.94,36.16,96.14
111,05-10-2022 14:00,05,10,2022,05-10-2022,100.7,34.49,98.99
112,05-10-2022 15:00,05,10,2022,05-10-2022,64.2,36.63,98.99
113,05-10-2022 16:00,05,10,2022,05-10-2022,9.31,36.62,98.99
114,05-10-2022 17:00,05,10,2022,05-10-2022,19.97,36.03,98.99
115,05-10-2022 18:00,05,10,2022,05-10-2022,19.11,35.7,98.99
116,05-10-2022 19:00,05,10,2022,05-10-2022,19.04,35.05,98.99
117,05-10-2022 20:00,05,10,2022,05-10-2022,28.51,34.51,98.99
118,05-10-2022 21:00,05,10,2022,05-10-2022,15.04,34.8,98.99
119,05-10-2022 22:00,05,10,2022,05-10-2022,14.31,34.54,98.99
120,05-10-2022 23:00,05,10,2022,05-10-2022,10.86,34.24,98.99
121,06-10-2022 0:00,06,10,2022,06-10-2022,10.92,33.97,98.99
122,06-10-2022 1:00,06,10,2022,06-10-2022,12.59,33.77,98.99
123,06-10-2022 2:00,06,10,2022,06-10-2022,13.38,33.64,98.99
124,06-10-2022 3:00,06,10,2022,06-10-2022,46.92,33.63,98.99
125,06-10-2022 4:00,06,10,2022,06-10-2022,165.38,32.82,98.99
126,06-10-2022 5:00,06,10,2022,06-10-2022,121.14,32.6,98.99
127,06-10-2022 6:00,06,10,2022,06-10-2022,99.07,32.56,98.99
128,06-10-2022 7:00,06,10,2022,06-10-2022,90.81,33.08,98.99
129,06-10-2022 8:00,06,10,2022,06-10-2022,61.34,34.35,98.99
130,06-10-2022 9:00,06,10,2022,06-10-2022,45.67,36.41,98.99
131,06-10-2022 10:00,06,10,2022,06-10-2022,15.29,38.92,98.99
132,06-10-2022 11:00,06,10,2022,06-10-2022,18.3,38.83,98.99
133,06-10-2022 12:00,06,10,2022,06-10-2022,13.15,38.18,98.99
134,06-10-2022 13:00,06,10,2022,06-10-2022,8.74,37.51,98.99
135,06-10-2022 14:00,06,10,2022,06-10-2022,12.36,38.8,98.98
136,06-10-2022 15:00,06,10,2022,06-10-2022,8.22,36.37,98.99
137,06-10-2022 16:00,06,10,2022,06-10-2022,12.29,36.26,98.99
138,06-10-2022 17:00,06,10,2022,06-10-2022,21.58,35.83,98.99
139,06-10-2022 18:00,06,10,2022,06-10-2022,85.54,34.95,98.99
140,06-10-2022 19:00,06,10,2022,06-10-2022,67.99,34.02,98.99
141,06-10-2022 20:00,06,10,2022,06-10-2022,106.19,33.44,98.99
142,06-10-2022 21:00,06,10,2022,06-10-2022,72.87,33.13,98.99
143,06-10-2022 22:00,06,10,2022,06-10-2022,98.14,32.84,98.99
144,06-10-2022 23:00,06,10,2022,06-10-2022,261.49,32.62,98.99
145,07-10-2022 0:00,07,10,2022,07-10-2022,489.97,32.56,98.99
146,07-10-2022 1:00,07,10,2022,07-10-2022,437.15,32.45,98.99
147,07-10-2022 2:00,07,10,2022,07-10-2022,400.91,32.34,98.99
148,07-10-2022 3:00,07,10,2022,07-10-2022,499.63,32.23,98.99
149,07-10-2022 4:00,07,10,2022,07-10-2022,331.81,32.05,98.99
150,07-10-2022 5:00,07,10,2022,07-10-2022,164.24,31.9,98.99
151,07-10-2022 6:00,07,10,2022,07-10-2022,228.67,32.02,98.99
152,07-10-2022 7:00,07,10,2022,07-10-2022,168.93,32.61,98.99
153,07-10-2022 8:00,07,10,2022,07-10-2022,90.42,34.21,98.99
154,07-10-2022 9:00,07,10,2022,07-10-2022,63.1,36.27,98.99
155,07-10-2022 10:00,07,10,2022,07-10-2022,64.59,38.49,98.99
156,07-10-2022 11:00,07,10,2022,07-10-2022,55.09,40.52,96.78
157,07-10-2022 12:00,07,10,2022,07-10-2022,60.38,41.05,95.38
158,07-10-2022 13:00,07,10,2022,07-10-2022,59.46,41.27,93.36
159,07-10-2022 14:00,07,10,2022,07-10-2022,43.64,39.94,95.52
160,07-10-2022 15:00,07,10,2022,07-10-2022,20.96,36.12,98.01
161,07-10-2022 16:00,07,10,2022,07-10-2022,50.57,32.98,98.99
162,07-10-2022 17:00,07,10,2022,07-10-2022,75.99,33.49,98.99
163,07-10-2022 18:00,07,10,2022,07-10-2022,71.01,33.95,98.99
164,07-10-2022 19:00,07,10,2022,07-10-2022,57.77,33.74,98.99
165,07-10-2022 20:00,07,10,2022,07-10-2022,69.11,33.56,98.99
166,07-10-2022 21:00,07,10,2022,07-10-2022,73.05,33.41,98.99
167,07-10-2022 22:00,07,10,2022,07-10-2022,138.23,33.25,98.99
168,07-10-2022 23:00,07,10,2022,07-10-2022,361.68,33.17,98.99
169,08-10-2022 0:00,08,10,2022,08-10-2022,232.76,33.01,98.99
170,08-10-2022 1:00,08,10,2022,08-10-2022,256.66,33.13,98.99
171,08-10-2022 2:00,08,10,2022,08-10-2022,346.62,32.61,98.99
172,08-10-2022 3:00,08,10,2022,08-10-2022,289.14,32.48,98.99
173,08-10-2022 4:00,08,10,2022,08-10-2022,188.53,32.33,98.99
174,08-10-2022 5:00,08,10,2022,08-10-2022,146.03,32.38,98.99
175,08-10-2022 6:00,08,10,2022,08-10-2022,67.82,32,98.99
176,08-10-2022 7:00,08,10,2022,08-10-2022,47.04,32.33,98.99
177,08-10-2022 8:00,08,10,2022,08-10-2022,49.33,33.08,98.99
178,08-10-2022 9:00,08,10,2022,08-10-2022,37.79,34.03,98.99
179,08-10-2022 10:00,08,10,2022,08-10-2022,31.93,34.73,98.99
180,08-10-2022 11:00,08,10,2022,08-10-2022,11.66,34.93,98.99
181,08-10-2022 12:00,08,10,2022,08-10-2022,16.04,33.74,98.99
182,08-10-2022 13:00,08,10,2022,08-10-2022,21.97,32.46,98.99
183,08-10-2022 14:00,08,10,2022,08-10-2022,24.65,32.44,98.99
184,08-10-2022 15:00,08,10,2022,08-10-2022,101.27,32.06,98.99
185,08-10-2022 16:00,08,10,2022,08-10-2022,100.5,31.99,98.99
186,08-10-2022 17:00,08,10,2022,08-10-2022,133.91,32.25,98.99
187,08-10-2022 18:00,08,10,2022,08-10-2022,128.74,32.33,98.99
188,08-10-2022 19:00,08,10,2022,08-10-2022,157.63,32.21,98.99
189,08-10-2022 20:00,08,10,2022,08-10-2022,118.72,32.34,98.99
190,08-10-2022 21:00,08,10,2022,08-10-2022,170.49,32.11,98.99
191,08-10-2022 22:00,08,10,2022,08-10-2022,175.59,31.93,98.99
192,08-10-2022 23:00,08,10,2022,08-10-2022,246.88,31.82,98.99
193,09-10-2022 0:00,09,10,2022,09-10-2022,190.66,31.77,98.99
194,09-10-2022 1:00,09,10,2022,09-10-2022,177.24,31.72,98.99
195,09-10-2022 2:00,09,10,2022,09-10-2022,137.68,31.58,98.99
196,09-10-2022 3:00,09,10,2022,09-10-2022,100.18,31.38,98.99
197,09-10-2022 4:00,09,10,2022,09-10-2022,106.99,31.3,98.99
198,09-10-2022 5:00,09,10,2022,09-10-2022,112.85,31.49,98.99
199,09-10-2022 6:00,09,10,2022,09-10-2022,222.33,31.62,98.99
200,09-10-2022 7:00,09,10,2022,09-10-2022,206.23,31.8,98.99
201,09-10-2022 8:00,09,10,2022,09-10-2022,228.96,32.37,98.99
202,09-10-2022 9:00,09,10,2022,09-10-2022,141.49,33.29,98.99
203,09-10-2022 10:00,09,10,2022,09-10-2022,92.77,35.12,98.99
204,09-10-2022 11:00,09,10,2022,09-10-2022,67.99,34.54,98.99
205,09-10-2022 12:00,09,10,2022,09-10-2022,75.89,34.61,98.99
206,09-10-2022 13:00,09,10,2022,09-10-2022,32.91,36.19,98.99
207,09-10-2022 14:00,09,10,2022,09-10-2022,77.68,36.25,98.99
208,09-10-2022 15:00,09,10,2022,09-10-2022,80.42,36.53,98.99
209,09-10-2022 16:00,09,10,2022,09-10-2022,72.59,36.33,98.99
210,09-10-2022 17:00,09,10,2022,09-10-2022,70.88,35.37,98.99
211,09-10-2022 18:00,09,10,2022,09-10-2022,74.19,34.47,98.99
212,09-10-2022 19:00,09,10,2022,09-10-2022,78.68,33.88,98.99
213,09-10-2022 20:00,09,10,2022,09-10-2022,60.75,33.35,98.99
214,09-10-2022 21:00,09,10,2022,09-10-2022,56.03,33.06,98.99
215,09-10-2022 22:00,09,10,2022,09-10-2022,54.35,33.15,98.99
216,09-10-2022 23:00,09,10,2022,09-10-2022,57.11,33.04,98.99
217,10-10-2022 0:00,10,10,2022,10-10-2022,107.98,32.76,98.99
218,10-10-2022 1:00,10,10,2022,10-10-2022,104.12,32.52,98.99
219,10-10-2022 2:00,10,10,2022,10-10-2022,61.43,32.52,98.99
220,10-10-2022 3:00,10,10,2022,10-10-2022,11.21,32.1,98.99
221,10-10-2022 4:00,10,10,2022,10-10-2022,19.66,31.9,98.99
222,10-10-2022 5:00,10,10,2022,10-10-2022,39.76,31.78,98.99
223,10-10-2022 6:00,10,10,2022,10-10-2022,76.53,32.14,98.99
224,10-10-2022 7:00,10,10,2022,10-10-2022,92.68,32.52,98.99
225,10-10-2022 8:00,10,10,2022,10-10-2022,47.63,32.4,98.99
226,10-10-2022 9:00,10,10,2022,10-10-2022,32.51,32.68,98.99
227,10-10-2022 10:00,10,10,2022,10-10-2022,64.09,34.82,98.99
228,10-10-2022 11:00,10,10,2022,10-10-2022,68.42,36.39,98.99
229,10-10-2022 12:00,10,10,2022,10-10-2022,53.69,37.39,98.99
230,10-10-2022 13:00,10,10,2022,10-10-2022,34.81,38.73,98.99
231,10-10-2022 14:00,10,10,2022,10-10-2022,29.06,38.97,98.99
232,10-10-2022 15:00,10,10,2022,10-10-2022,28.05,39.16,98.99
233,10-10-2022 16:00,10,10,2022,10-10-2022,22.87,38.32,98.99
234,10-10-2022 17:00,10,10,2022,10-10-2022,27.48,37.71,98.99
235,10-10-2022 18:00,10,10,2022,10-10-2022,34.52,36.2,98.99
236,10-10-2022 19:00,10,10,2022,10-10-2022,34.32,34.29,98.99
237,10-10-2022 20:00,10,10,2022,10-10-2022,58.17,31.96,98.99
238,10-10-2022 21:00,10,10,2022,10-10-2022,64.17,30.62,98.99
239,10-10-2022 22:00,10,10,2022,10-10-2022,132.32,30.26,98.99
240,10-10-2022 23:00,10,10,2022,10-10-2022,213.51,30.52,98.99
241,11-10-2022 0:00,11,10,2022,11-10-2022,55.71,30.61,98.99
242,11-10-2022 1:00,11,10,2022,11-10-2022,19.3,30.65,98.99
243,11-10-2022 2:00,11,10,2022,11-10-2022,38.6,30.68,98.99
244,11-10-2022 3:00,11,10,2022,11-10-2022,103.4,30.68,98.99
245,11-10-2022 4:00,11,10,2022,11-10-2022,238.8,30.77,98.99
246,11-10-2022 5:00,11,10,2022,11-10-2022,417.19,31.03,98.99
247,11-10-2022 6:00,11,10,2022,11-10-2022,230.7,31.33,98.99
248,11-10-2022 7:00,11,10,2022,11-10-2022,119.17,31.81,98.99
249,11-10-2022 8:00,11,10,2022,11-10-2022,98.25,32.56,98.99
250,11-10-2022 9:00,11,10,2022,11-10-2022,67.53,34.55,98.99
251,11-10-2022 10:00,11,10,2022,11-10-2022,38.3,36.59,98.99
252,11-10-2022 11:00,11,10,2022,11-10-2022,29.43,38.03,98.99
253,11-10-2022 12:00,11,10,2022,11-10-2022,39.71,38.35,98.87
254,11-10-2022 13:00,11,10,2022,11-10-2022,22.82,39.94,98.66
255,11-10-2022 14:00,11,10,2022,11-10-2022,11.14,38.68,98.52
256,11-10-2022 15:00,11,10,2022,11-10-2022,13.34,38.13,98.99
257,11-10-2022 16:00,11,10,2022,11-10-2022,23.53,37.07,98.99
258,11-10-2022 17:00,11,10,2022,11-10-2022,30.38,34.21,98.99
259,11-10-2022 18:00,11,10,2022,11-10-2022,23.03,32.82,98.99
260,11-10-2022 19:00,11,10,2022,11-10-2022,31.27,32.1,98.99
261,11-10-2022 20:00,11,10,2022,11-10-2022,54.16,32.09,98.99
262,11-10-2022 21:00,11,10,2022,11-10-2022,50.29,32.21,98.99
263,11-10-2022 22:00,11,10,2022,11-10-2022,37.18,32.13,98.99
264,11-10-2022 23:00,11,10,2022,11-10-2022,62.86,32.23,98.99
265,12-10-2022 0:00,12,10,2022,12-10-2022,97.25,32.22,98.99
266,12-10-2022 1:00,12,10,2022,12-10-2022,70.34,32.13,98.99
267,12-10-2022 2:00,12,10,2022,12-10-2022,118.99,31.93,98.99
268,12-10-2022 3:00,12,10,2022,12-10-2022,59.96,31.79,98.99
269,12-10-2022 4:00,12,10,2022,12-10-2022,73.16,31.61,98.99
270,12-10-2022 5:00,12,10,2022,12-10-2022,82.98,31.35,98.99
271,12-10-2022 6:00,12,10,2022,12-10-2022,145.69,31.25,98.99
272,12-10-2022 7:00,12,10,2022,12-10-2022,106.62,31.6,98.99
273,12-10-2022 8:00,12,10,2022,12-10-2022,62.23,32.58,98.99
274,12-10-2022 9:00,12,10,2022,12-10-2022,35.91,35.62,98.99
275,12-10-2022 10:00,12,10,2022,12-10-2022,17.84,38.91,98.99
276,12-10-2022 11:00,12,10,2022,12-10-2022,15.69,40.96,94.72
277,12-10-2022 12:00,12,10,2022,12-10-2022,13.71,41.13,91.24
278,12-10-2022 13:00,12,10,2022,12-10-2022,18.91,41.2,91.28
279,12-10-2022 14:00,12,10,2022,12-10-2022,18.67,40.2,93.3
280,12-10-2022 15:00,12,10,2022,12-10-2022,16.93,40.51,92.38
281,12-10-2022 16:00,12,10,2022,12-10-2022,29.45,38.82,98.38
282,12-10-2022 17:00,12,10,2022,12-10-2022,44.4,38.11,98.99
283,12-10-2022 18:00,12,10,2022,12-10-2022,68.49,36.71,98.99
284,12-10-2022 19:00,12,10,2022,12-10-2022,95.06,35.64,98.99
285,12-10-2022 20:00,12,10,2022,12-10-2022,93,35.08,98.99
286,12-10-2022 21:00,12,10,2022,12-10-2022,79.05,34.41,98.99
287,12-10-2022 22:00,12,10,2022,12-10-2022,87.03,33.88,98.99
288,12-10-2022 23:00,12,10,2022,12-10-2022,74.3,33.44,98.99
289,13-10-2022 0:00,13,10,2022,13-10-2022,71.41,33.16,98.99
290,13-10-2022 1:00,13,10,2022,13-10-2022,65.66,32.84,98.99
291,13-10-2022 2:00,13,10,2022,13-10-2022,76.11,32.49,98.99
292,13-10-2022 3:00,13,10,2022,13-10-2022,97.63,32.2,98.99
293,13-10-2022 4:00,13,10,2022,13-10-2022,91.04,32.15,98.99
294,13-10-2022 5:00,13,10,2022,13-10-2022,155.79,31.91,98.99
295,13-10-2022 6:00,13,10,2022,13-10-2022,213.24,31.73,98.99
296,13-10-2022 7:00,13,10,2022,13-10-2022,187.88,32.25,98.99
297,13-10-2022 8:00,13,10,2022,13-10-2022,107.13,33.31,98.99
298,13-10-2022 9:00,13,10,2022,13-10-2022,48.12,34.71,98.99
299,13-10-2022 10:00,13,10,2022,13-10-2022,46.76,37.4,98.99
300,13-10-2022 11:00,13,10,2022,13-10-2022,26.8,39.91,94.32
301,13-10-2022 12:00,13,10,2022,13-10-2022,28.01,40.32,92.19
302,13-10-2022 13:00,13,10,2022,13-10-2022,21.64,42.02,85.33
303,13-10-2022 14:00,13,10,2022,13-10-2022,17.39,41.36,83.96
304,13-10-2022 15:00,13,10,2022,13-10-2022,25.62,39.85,87.72
305,13-10-2022 16:00,13,10,2022,13-10-2022,34.74,38.75,91.79
306,13-10-2022 17:00,13,10,2022,13-10-2022,36.25,37.94,96.29
307,13-10-2022 18:00,13,10,2022,13-10-2022,180.53,36.64,98.99
308,13-10-2022 19:00,13,10,2022,13-10-2022,170.14,35.46,98.99
309,13-10-2022 20:00,13,10,2022,13-10-2022,136.67,34.77,98.99
310,13-10-2022 21:00,13,10,2022,13-10-2022,104.64,34.36,98.99
311,13-10-2022 22:00,13,10,2022,13-10-2022,391.13,34.09,98.99
312,13-10-2022 23:00,13,10,2022,13-10-2022,269.54,34.06,98.99
313,14-10-2022 0:00,14,10,2022,14-10-2022,107.25,33.77,98.99
314,14-10-2022 1:00,14,10,2022,14-10-2022,122.01,33.46,98.99
315,14-10-2022 2:00,14,10,2022,14-10-2022,72.7,33,98.99
316,14-10-2022 3:00,14,10,2022,14-10-2022,50.32,32.93,98.99
317,14-10-2022 4:00,14,10,2022,14-10-2022,48.61,33.32,98.99
318,14-10-2022 5:00,14,10,2022,14-10-2022,86.52,33.34,98.99
319,14-10-2022 6:00,14,10,2022,14-10-2022,227.09,33.16,98.99
320,14-10-2022 7:00,14,10,2022,14-10-2022,107.17,32.82,98.99
321,14-10-2022 8:00,14,10,2022,14-10-2022,60.37,31.97,98.99
322,14-10-2022 9:00,14,10,2022,14-10-2022,61.11,33.68,98.99
323,14-10-2022 10:00,14,10,2022,14-10-2022,41.76,35.57,98.99
324,14-10-2022 11:00,14,10,2022,14-10-2022,39.45,37.82,98.99
325,14-10-2022 12:00,14,10,2022,14-10-2022,45.83,38.17,98.99
326,14-10-2022 13:00,14,10,2022,14-10-2022,45.25,37.96,98.99
327,14-10-2022 14:00,14,10,2022,14-10-2022,33.26,38.28,98.99
328,14-10-2022 15:00,14,10,2022,14-10-2022,32.41,38.11,98.99
329,14-10-2022 16:00,14,10,2022,14-10-2022,34.62,37.21,98.99
330,14-10-2022 17:00,14,10,2022,14-10-2022,50.94,35.82,98.99
331,14-10-2022 18:00,14,10,2022,14-10-2022,91.78,34.81,98.99
332,14-10-2022 19:00,14,10,2022,14-10-2022,230.47,33.73,98.99
333,14-10-2022 20:00,14,10,2022,14-10-2022,294.22,33.17,98.99
334,14-10-2022 21:00,14,10,2022,14-10-2022,260.88,32.63,98.99
335,14-10-2022 22:00,14,10,2022,14-10-2022,131.22,32.02,98.99
336,14-10-2022 23:00,14,10,2022,14-10-2022,117.6,31.42,98.99
337,15-10-2022 0:00,15,10,2022,15-10-2022,140.19,31.25,98.99
338,15-10-2022 1:00,15,10,2022,15-10-2022,178.83,31.27,98.99
339,15-10-2022 2:00,15,10,2022,15-10-2022,246.62,30.91,98.99
340,15-10-2022 3:00,15,10,2022,15-10-2022,313.78,30.66,98.99
341,15-10-2022 4:00,15,10,2022,15-10-2022,370.27,30.37,98.99
342,15-10-2022 5:00,15,10,2022,15-10-2022,246.52,30.32,98.99
343,15-10-2022 6:00,15,10,2022,15-10-2022,128.98,30.66,98.99
344,15-10-2022 7:00,15,10,2022,15-10-2022,103.11,31.05,98.99
345,15-10-2022 8:00,15,10,2022,15-10-2022,81.13,32.36,98.99
346,15-10-2022 9:00,15,10,2022,15-10-2022,51.63,34.18,98.99
347,15-10-2022 10:00,15,10,2022,15-10-2022,44.85,36.34,98.99
348,15-10-2022 11:00,15,10,2022,15-10-2022,42.25,38.09,96.15
349,15-10-2022 12:00,15,10,2022,15-10-2022,36.74,39.67,89.84
350,15-10-2022 13:00,15,10,2022,15-10-2022,32.05,39.95,88.81
351,15-10-2022 14:00,15,10,2022,15-10-2022,32.47,39.34,92.08
352,15-10-2022 15:00,15,10,2022,15-10-2022,30.89,38.16,95.28
353,15-10-2022 16:00,15,10,2022,15-10-2022,29.36,37.28,97.93
354,15-10-2022 17:00,15,10,2022,15-10-2022,30.57,35.52,98.52
355,15-10-2022 18:00,15,10,2022,15-10-2022,44.85,34.59,98.99
356,15-10-2022 19:00,15,10,2022,15-10-2022,52.39,33.23,98.99
357,15-10-2022 20:00,15,10,2022,15-10-2022,63.89,32.54,98.99
