STT,Time,Ngày,Tháng,Năm,Ngày-tháng-năm,PM2.5,Nhiệt độ,Độ ẩm
357,15-10-2022 20:00,15,10,2022,15-10-2022,48.03,28.69,75.67
358,15-10-2022 21:00,15,10,2022,15-10-2022,59.41,28.55,76.48
359,15-10-2022 22:00,15,10,2022,15-10-2022,133.17,28.4,76.25
360,15-10-2022 23:00,15,10,2022,15-10-2022,170.64,28.22,76.23
361,16-10-2022 0:00,16,10,2022,16-10-2022,381.52,28.54,75.45
362,16-10-2022 1:00,16,10,2022,16-10-2022,254.83,28.08,77.15
363,16-10-2022 2:00,16,10,2022,16-10-2022,144.1,27.38,79.51
364,16-10-2022 3:00,16,10,2022,16-10-2022,104.56,26.83,80.79
365,16-10-2022 4:00,16,10,2022,16-10-2022,110.3,26.91,80.23
366,16-10-2022 5:00,16,10,2022,16-10-2022,68.56,26.88,79.69
367,16-10-2022 6:00,16,10,2022,16-10-2022,77.4,26.85,79.25
368,16-10-2022 7:00,16,10,2022,16-10-2022,62.89,26.69,80.35
369,16-10-2022 8:00,16,10,2022,16-10-2022,24.65,26.68,80.95
370,16-10-2022 9:00,16,10,2022,16-10-2022,26.71,27.26,79.26
371,16-10-2022 10:00,16,10,2022,16-10-2022,23.91,27.94,77.12
372,16-10-2022 11:00,16,10,2022,16-10-2022,19.77,28.91,74.38
373,16-10-2022 12:00,16,10,2022,16-10-2022,18.68,29.77,71.42
374,16-10-2022 13:00,16,10,2022,16-10-2022,19.1,30.35,68.86
375,16-10-2022 14:00,16,10,2022,16-10-2022,21.41,30.91,67.83
376,16-10-2022 15:00,16,10,2022,16-10-2022,20.61,31.45,65.92
377,16-10-2022 16:00,16,10,2022,16-10-2022,17.1,31.96,64.06
378,16-10-2022 17:00,16,10,2022,16-10-2022,15.8,31.91,65.44
379,16-10-2022 18:00,16,10,2022,16-10-2022,18.55,31.12,71.12
380,16-10-2022 19:00,16,10,2022,16-10-2022,23.24,30.22,75.35
381,16-10-2022 20:00,16,10,2022,16-10-2022,27.21,29.82,77.74
382,16-10-2022 21:00,16,10,2022,16-10-2022,38.97,29.68,78.92
383,16-10-2022 22:00,16,10,2022,16-10-2022,45.97,29.7,79.42
384,16-10-2022 23:00,16,10,2022,16-10-2022,94.84,29.62,80.57
385,17-10-2022 0:00,17,10,2022,17-10-2022,76.07,29.29,82.92
386,17-10-2022 1:00,17,10,2022,17-10-2022,44.53,28.9,84.68
387,17-10-2022 2:00,17,10,2022,17-10-2022,65.48,29,84.17
388,17-10-2022 3:00,17,10,2022,17-10-2022,73.58,28.78,84.11
389,17-10-2022 4:00,17,10,2022,17-10-2022,111.78,28.23,83.66
390,17-10-2022 5:00,17,10,2022,17-10-2022,117.58,28.09,83.28
391,17-10-2022 6:00,17,10,2022,17-10-2022,95.58,27.98,83.48
392,17-10-2022 7:00,17,10,2022,17-10-2022,74.03,27.83,84.65
393,17-10-2022 8:00,17,10,2022,17-10-2022,46.57,27.81,86.22
394,17-10-2022 9:00,17,10,2022,17-10-2022,41.41,28.68,84.04
395,17-10-2022 10:00,17,10,2022,17-10-2022,26.1,29.66,79.49
396,17-10-2022 11:00,17,10,2022,17-10-2022,20.43,30.81,72.48
397,17-10-2022 12:00,17,10,2022,17-10-2022,21.7,31.51,69.93
398,17-10-2022 13:00,17,10,2022,17-10-2022,20.31,31.77,69.11
399,17-10-2022 14:00,17,10,2022,17-10-2022,17.16,32.28,68.44
400,17-10-2022 15:00,17,10,2022,17-10-2022,14.93,32.33,68.8
401,17-10-2022 16:00,17,10,2022,17-10-2022,39.47,32.33,70.19
402,17-10-2022 17:00,17,10,2022,17-10-2022,25.73,32.58,73.57
403,17-10-2022 18:00,17,10,2022,17-10-2022,23.12,32.45,72.69
404,17-10-2022 19:00,17,10,2022,17-10-2022,31.21,31.97,74.13
405,17-10-2022 20:00,17,10,2022,17-10-2022,40.5,31.86,74.94
406,17-10-2022 21:00,17,10,2022,17-10-2022,109.55,31.76,75.48
407,17-10-2022 22:00,17,10,2022,17-10-2022,125.16,31.67,75.98
408,17-10-2022 23:00,17,10,2022,17-10-2022,72.87,31.48,76.83
409,18-10-2022 0:00,18,10,2022,18-10-2022,66.71,31.44,77.35
410,18-10-2022 1:00,18,10,2022,18-10-2022,66.25,31.35,77.84
411,18-10-2022 2:00,18,10,2022,18-10-2022,71.42,31.19,78.15
412,18-10-2022 3:00,18,10,2022,18-10-2022,99.1,31.08,78.75
413,18-10-2022 4:00,18,10,2022,18-10-2022,90.64,30.98,79.19
414,18-10-2022 5:00,18,10,2022,18-10-2022,77.89,30.91,79.16
415,18-10-2022 6:00,18,10,2022,18-10-2022,62.33,30.77,78.97
416,18-10-2022 7:00,18,10,2022,18-10-2022,72.86,30.69,78.88
417,18-10-2022 8:00,18,10,2022,18-10-2022,81.16,30.28,81.44
418,18-10-2022 9:00,18,10,2022,18-10-2022,72.95,30.87,77.82
419,18-10-2022 10:00,18,10,2022,18-10-2022,95.48,30.84,79.2
420,18-10-2022 11:00,18,10,2022,18-10-2022,37.98,31.62,73.96
421,18-10-2022 12:00,18,10,2022,18-10-2022,41.81,31.92,72.52
422,18-10-2022 13:00,18,10,2022,18-10-2022,28.05,32.15,72.37
423,18-10-2022 14:00,18,10,2022,18-10-2022,41.51,32.49,72.75
424,18-10-2022 15:00,18,10,2022,18-10-2022,26.98,32.57,73.34
425,18-10-2022 16:00,18,10,2022,18-10-2022,26.74,32.75,73.56
426,18-10-2022 17:00,18,10,2022,18-10-2022,29.11,32.32,74.77
427,18-10-2022 18:00,18,10,2022,18-10-2022,32.57,32.47,75.37
428,18-10-2022 19:00,18,10,2022,18-10-2022,37.93,31.58,75.75
429,18-10-2022 20:00,18,10,2022,18-10-2022,31.84,30.83,77.2
430,18-10-2022 21:00,18,10,2022,18-10-2022,24.06,30.51,78.74
431,18-10-2022 22:00,18,10,2022,18-10-2022,33.94,30.77,78.06
432,18-10-2022 23:00,18,10,2022,18-10-2022,34.1,30.67,79.94
433,19-10-2022 0:00,19,10,2022,19-10-2022,21.48,30.69,79.65
434,19-10-2022 1:00,19,10,2022,19-10-2022,40.44,30.54,80.1
435,19-10-2022 2:00,19,10,2022,19-10-2022,117.66,30.2,81.98
436,19-10-2022 3:00,19,10,2022,19-10-2022,86.05,30.37,82.21
437,19-10-2022 4:00,19,10,2022,19-10-2022,52.12,30.13,83.06
438,19-10-2022 5:00,19,10,2022,19-10-2022,27.42,29.8,82.37
439,19-10-2022 6:00,19,10,2022,19-10-2022,32.8,29.88,82.08
440,19-10-2022 7:00,19,10,2022,19-10-2022,31.94,29.74,82.28
441,19-10-2022 8:00,19,10,2022,19-10-2022,31.45,29.09,85.55
442,19-10-2022 9:00,19,10,2022,19-10-2022,27.54,29.29,84.96
443,19-10-2022 10:00,19,10,2022,19-10-2022,16.34,29.28,86.63
444,19-10-2022 11:00,19,10,2022,19-10-2022,17.93,29.48,86.78
445,19-10-2022 12:00,19,10,2022,19-10-2022,18.83,29.42,85.88
446,19-10-2022 13:00,19,10,2022,19-10-2022,21.6,29.7,85.65
447,19-10-2022 14:00,19,10,2022,19-10-2022,20.35,30.09,83.7
448,19-10-2022 15:00,19,10,2022,19-10-2022,23.59,30.6,81.52
449,19-10-2022 16:00,19,10,2022,19-10-2022,20.58,30.51,81.55
450,19-10-2022 17:00,19,10,2022,19-10-2022,42.56,30.27,83.36
451,19-10-2022 18:00,19,10,2022,19-10-2022,39.49,29.86,84.34
452,19-10-2022 19:00,19,10,2022,19-10-2022,41.83,29.7,84.5
453,19-10-2022 20:00,19,10,2022,19-10-2022,36.29,29.44,84.71
454,19-10-2022 21:00,19,10,2022,19-10-2022,33.43,29.38,85.16
455,19-10-2022 22:00,19,10,2022,19-10-2022,30.9,29.12,85.39
456,19-10-2022 23:00,19,10,2022,19-10-2022,26.14,29.05,85.2
457,20-10-2022 0:00,20,10,2022,20-10-2022,36.25,29.12,85.06
458,20-10-2022 1:00,20,10,2022,20-10-2022,27.98,29.04,84.56
459,20-10-2022 2:00,20,10,2022,20-10-2022,33.96,29.02,84.22
460,20-10-2022 3:00,20,10,2022,20-10-2022,34.93,28.72,84.08
461,20-10-2022 4:00,20,10,2022,20-10-2022,35.37,28.3,84.21
462,20-10-2022 5:00,20,10,2022,20-10-2022,55.01,28.18,85.22
463,20-10-2022 6:00,20,10,2022,20-10-2022,63.45,28.2,85.31
464,20-10-2022 7:00,20,10,2022,20-10-2022,54.21,28.15,85.35
465,20-10-2022 8:00,20,10,2022,20-10-2022,48.89,28.38,85.03
466,20-10-2022 9:00,20,10,2022,20-10-2022,59.18,28.46,86.4
467,20-10-2022 10:00,20,10,2022,20-10-2022,39.24,28.68,84.05
468,20-10-2022 11:00,20,10,2022,20-10-2022,33.88,29.63,81.29
469,20-10-2022 12:00,20,10,2022,20-10-2022,28.27,29.9,80.57
470,20-10-2022 13:00,20,10,2022,20-10-2022,20.58,29.54,83.04
471,20-10-2022 14:00,20,10,2022,20-10-2022,11.48,29.11,84.79
472,20-10-2022 15:00,20,10,2022,20-10-2022,15.04,29.37,84.97
473,20-10-2022 16:00,20,10,2022,20-10-2022,18.2,29.53,83.44
474,20-10-2022 17:00,20,10,2022,20-10-2022,25.11,29.48,84.14
475,20-10-2022 18:00,20,10,2022,20-10-2022,20.67,29.46,84.23
476,20-10-2022 19:00,20,10,2022,20-10-2022,23.5,29.33,82.55
477,20-10-2022 20:00,20,10,2022,20-10-2022,20.81,29.22,82.78
478,20-10-2022 21:00,20,10,2022,20-10-2022,21.51,29.18,82.81
479,20-10-2022 22:00,20,10,2022,20-10-2022,20.84,29.13,82.85
480,20-10-2022 23:00,20,10,2022,20-10-2022,32.5,29.28,83.58
481,21-10-2022 0:00,21,10,2022,21-10-2022,35.73,29.23,84.13
482,21-10-2022 1:00,21,10,2022,21-10-2022,43.33,29.11,84.64
483,21-10-2022 2:00,21,10,2022,21-10-2022,56.81,29,84.82
484,21-10-2022 3:00,21,10,2022,21-10-2022,80.87,28.92,84.84
485,21-10-2022 4:00,21,10,2022,21-10-2022,167.55,28.8,85.05
486,21-10-2022 5:00,21,10,2022,21-10-2022,132.76,28.65,85.09
487,21-10-2022 6:00,21,10,2022,21-10-2022,92.72,28.53,85.14
488,21-10-2022 7:00,21,10,2022,21-10-2022,112.49,28.5,86.21
489,21-10-2022 8:00,21,10,2022,21-10-2022,111.02,28.69,87.78
490,21-10-2022 9:00,21,10,2022,21-10-2022,74.95,29.6,83.2
491,21-10-2022 10:00,21,10,2022,21-10-2022,53.85,30.34,78.42
492,21-10-2022 11:00,21,10,2022,21-10-2022,34.32,31.08,74.48
493,21-10-2022 12:00,21,10,2022,21-10-2022,34.17,31.68,74.56
494,21-10-2022 13:00,21,10,2022,21-10-2022,24.78,32.01,73.08
495,21-10-2022 14:00,21,10,2022,21-10-2022,26.32,32.34,73.35
496,21-10-2022 15:00,21,10,2022,21-10-2022,19.13,32.6,77.08
497,21-10-2022 16:00,21,10,2022,21-10-2022,14.84,32.49,76.53
498,21-10-2022 17:00,21,10,2022,21-10-2022,14.04,32.28,72.61
499,21-10-2022 18:00,21,10,2022,21-10-2022,23.5,32.21,73.41
500,21-10-2022 19:00,21,10,2022,21-10-2022,55.73,31.81,73.15
501,21-10-2022 20:00,21,10,2022,21-10-2022,31.62,31.52,75.98
502,21-10-2022 21:00,21,10,2022,21-10-2022,35.05,31.54,77.42
503,21-10-2022 22:00,21,10,2022,21-10-2022,41.81,31.48,78.38
504,21-10-2022 23:00,21,10,2022,21-10-2022,58.87,31.31,79.21
505,22-10-2022 0:00,22,10,2022,22-10-2022,92.59,31.16,79.65
506,22-10-2022 1:00,22,10,2022,22-10-2022,76.03,30.7,81.21
507,22-10-2022 2:00,22,10,2022,22-10-2022,71.34,30.76,80.79
508,22-10-2022 3:00,22,10,2022,22-10-2022,71.59,30.55,81.09
509,22-10-2022 4:00,22,10,2022,22-10-2022,133.49,30.16,82.51
510,22-10-2022 5:00,22,10,2022,22-10-2022,197.23,30.22,82.39
511,22-10-2022 6:00,22,10,2022,22-10-2022,331.72,30.01,84.13
512,22-10-2022 7:00,22,10,2022,22-10-2022,197.99,29.73,86.06
513,22-10-2022 8:00,22,10,2022,22-10-2022,106.91,29.47,88.43
514,22-10-2022 9:00,22,10,2022,22-10-2022,46.33,29.93,84.73
515,22-10-2022 10:00,22,10,2022,22-10-2022,39.36,30.6,82.08
516,22-10-2022 11:00,22,10,2022,22-10-2022,39.42,31.33,78.11
517,22-10-2022 12:00,22,10,2022,22-10-2022,30.93,31.67,75.5
518,22-10-2022 13:00,22,10,2022,22-10-2022,28.4,31.91,73.23
519,22-10-2022 14:00,22,10,2022,22-10-2022,30.12,32.15,73.44
520,22-10-2022 15:00,22,10,2022,22-10-2022,27.83,32.25,75.4
521,22-10-2022 16:00,22,10,2022,22-10-2022,26.69,32.73,78.48
522,22-10-2022 17:00,22,10,2022,22-10-2022,26.71,32.99,78.59
523,22-10-2022 18:00,22,10,2022,22-10-2022,34.23,32.9,78.36
524,22-10-2022 19:00,22,10,2022,22-10-2022,46.97,32.08,77.86
525,22-10-2022 20:00,22,10,2022,22-10-2022,30.54,31.47,78.41
526,22-10-2022 21:00,22,10,2022,22-10-2022,44.38,31.49,77.83
527,22-10-2022 22:00,22,10,2022,22-10-2022,54.44,31.48,77.72
528,22-10-2022 23:00,22,10,2022,22-10-2022,76.12,31.44,78.43
529,23-10-2022 0:00,23,10,2022,23-10-2022,58.14,31.36,78.63
530,23-10-2022 1:00,23,10,2022,23-10-2022,46.98,31.19,78.78
531,23-10-2022 2:00,23,10,2022,23-10-2022,38.81,31.01,79.31
532,23-10-2022 3:00,23,10,2022,23-10-2022,42.23,30.2,82.42
533,23-10-2022 4:00,23,10,2022,23-10-2022,29.97,30.46,81.57
534,23-10-2022 5:00,23,10,2022,23-10-2022,54.64,30.58,80.98
535,23-10-2022 6:00,23,10,2022,23-10-2022,96.71,30.33,81.01
536,23-10-2022 7:00,23,10,2022,23-10-2022,78.92,30.21,81.55
537,23-10-2022 8:00,23,10,2022,23-10-2022,52.46,30.01,81.96
538,23-10-2022 9:00,23,10,2022,23-10-2022,26.58,30.38,80.14
539,23-10-2022 10:00,23,10,2022,23-10-2022,15.41,30.75,76.87
540,23-10-2022 11:00,23,10,2022,23-10-2022,17.05,31.34,73.3
541,23-10-2022 12:00,23,10,2022,23-10-2022,17.36,31.82,72.02
542,23-10-2022 13:00,23,10,2022,23-10-2022,17.24,32.15,71.23
543,23-10-2022 14:00,23,10,2022,23-10-2022,18.07,32.38,72.19
544,23-10-2022 15:00,23,10,2022,23-10-2022,24.09,31.97,75
545,23-10-2022 16:00,23,10,2022,23-10-2022,16.02,30.99,80.4
546,23-10-2022 17:00,23,10,2022,23-10-2022,27.65,30.89,81.28
547,23-10-2022 18:00,23,10,2022,23-10-2022,19.03,30.98,80.64
548,23-10-2022 19:00,23,10,2022,23-10-2022,27.88,30.87,81.8
549,23-10-2022 20:00,23,10,2022,23-10-2022,20.81,30.6,82.36
550,23-10-2022 21:00,23,10,2022,23-10-2022,16.9,30.58,82.03
551,23-10-2022 22:00,23,10,2022,23-10-2022,17.87,30.58,82.16
552,23-10-2022 23:00,23,10,2022,23-10-2022,24.68,30.62,82.17
553,24-10-2022 0:00,24,10,2022,24-10-2022,29.07,30.52,82.36
554,24-10-2022 1:00,24,10,2022,24-10-2022,31.62,30.39,82.39
555,24-10-2022 2:00,24,10,2022,24-10-2022,34.25,30.24,81.98
556,24-10-2022 3:00,24,10,2022,24-10-2022,25.04,30.12,82.17
557,24-10-2022 4:00,24,10,2022,24-10-2022,27.98,30.07,82.37
558,24-10-2022 5:00,24,10,2022,24-10-2022,111.89,30,82.71
559,24-10-2022 6:00,24,10,2022,24-10-2022,133.77,29.83,83.45
560,24-10-2022 7:00,24,10,2022,24-10-2022,82.32,29.58,85.72
561,24-10-2022 8:00,24,10,2022,24-10-2022,94.42,29.34,88.24
562,24-10-2022 9:00,24,10,2022,24-10-2022,55.05,29.77,87.43
563,24-10-2022 10:00,24,10,2022,24-10-2022,34.57,30.31,84.94
564,24-10-2022 11:00,24,10,2022,24-10-2022,27.62,31.05,80.29
565,24-10-2022 12:00,24,10,2022,24-10-2022,24.39,31.77,77.11
566,24-10-2022 13:00,24,10,2022,24-10-2022,20.7,32.32,72.72
567,24-10-2022 14:00,24,10,2022,24-10-2022,21.93,33.08,71.13
568,24-10-2022 15:00,24,10,2022,24-10-2022,22.91,33.63,69.15
569,24-10-2022 16:00,24,10,2022,24-10-2022,23.06,33.8,68.9
570,24-10-2022 17:00,24,10,2022,24-10-2022,31.42,32.6,73.65
571,24-10-2022 18:00,24,10,2022,24-10-2022,44.34,32.36,73.73
572,24-10-2022 19:00,24,10,2022,24-10-2022,65.89,32.17,75.99
573,24-10-2022 20:00,24,10,2022,24-10-2022,26.39,31.61,79.27
574,24-10-2022 21:00,24,10,2022,24-10-2022,22.02,29.87,82.39
575,24-10-2022 22:00,24,10,2022,24-10-2022,43.68,28.49,82.11
576,24-10-2022 23:00,24,10,2022,24-10-2022,104.59,29.68,79.44
577,25-10-2022 0:00,25,10,2022,25-10-2022,30.3,29.33,80.88
578,25-10-2022 1:00,25,10,2022,25-10-2022,29.39,29.31,80.1
579,25-10-2022 2:00,25,10,2022,25-10-2022,30.03,29.37,80.17
580,25-10-2022 3:00,25,10,2022,25-10-2022,17.38,29.37,80.93
581,25-10-2022 4:00,25,10,2022,25-10-2022,36.13,29.32,81.78
582,25-10-2022 5:00,25,10,2022,25-10-2022,31.06,29.15,82.35
583,25-10-2022 6:00,25,10,2022,25-10-2022,40.25,28.56,84.82
584,25-10-2022 7:00,25,10,2022,25-10-2022,28.32,28.12,87.34
585,25-10-2022 8:00,25,10,2022,25-10-2022,22.41,28.29,88.19
586,25-10-2022 9:00,25,10,2022,25-10-2022,11.62,28.88,85.15
587,25-10-2022 10:00,25,10,2022,25-10-2022,10.21,29.25,84.67
588,25-10-2022 11:00,25,10,2022,25-10-2022,8.55,29.65,82.6
589,25-10-2022 12:00,25,10,2022,25-10-2022,10.83,30.58,81.34
590,25-10-2022 13:00,25,10,2022,25-10-2022,15.17,31.16,79.98
591,25-10-2022 14:00,25,10,2022,25-10-2022,18.94,31.31,81.05
592,25-10-2022 15:00,25,10,2022,25-10-2022,15.95,31.63,80.21
593,25-10-2022 16:00,25,10,2022,25-10-2022,16.82,31.51,82.58
594,25-10-2022 17:00,25,10,2022,25-10-2022,18,31.93,81.47
595,25-10-2022 18:00,25,10,2022,25-10-2022,30.15,31.2,82.45
596,25-10-2022 19:00,25,10,2022,25-10-2022,26.65,30.7,82.5
597,25-10-2022 20:00,25,10,2022,25-10-2022,44,30.73,79.45
598,25-10-2022 21:00,25,10,2022,25-10-2022,50.79,30.64,80.55
599,25-10-2022 22:00,25,10,2022,25-10-2022,48.54,30.75,80.36
600,25-10-2022 23:00,25,10,2022,25-10-2022,72.24,30.7,81.04
601,26-10-2022 0:00,26,10,2022,26-10-2022,66.03,30.58,81.78
602,26-10-2022 1:00,26,10,2022,26-10-2022,26.33,30.42,80.5
603,26-10-2022 2:00,26,10,2022,26-10-2022,55.79,30.36,80.25
604,26-10-2022 3:00,26,10,2022,26-10-2022,40.28,30.22,80.22
605,26-10-2022 4:00,26,10,2022,26-10-2022,26.77,30.09,80.25
606,26-10-2022 5:00,26,10,2022,26-10-2022,44.49,30,80.84
607,26-10-2022 6:00,26,10,2022,26-10-2022,75.86,29.92,81.76
608,26-10-2022 7:00,26,10,2022,26-10-2022,72.02,29.8,83.44
609,26-10-2022 8:00,26,10,2022,26-10-2022,61.75,30.21,88.23
610,26-10-2022 9:00,26,10,2022,26-10-2022,31.99,30.79,86.42
611,26-10-2022 10:00,26,10,2022,26-10-2022,23.55,31.05,85.1
612,26-10-2022 11:00,26,10,2022,26-10-2022,25.18,31.63,80.29
613,26-10-2022 12:00,26,10,2022,26-10-2022,46.09,31.94,77.51
614,26-10-2022 13:00,26,10,2022,26-10-2022,62.4,31.84,77.92
615,26-10-2022 14:00,26,10,2022,26-10-2022,63.91,31.72,82.21
616,26-10-2022 15:00,26,10,2022,26-10-2022,58.95,31.39,83.56
617,26-10-2022 16:00,26,10,2022,26-10-2022,36.53,31.21,85.07
618,26-10-2022 17:00,26,10,2022,26-10-2022,32.27,31.13,84.59
619,26-10-2022 18:00,26,10,2022,26-10-2022,57.37,31.3,83.33
620,26-10-2022 19:00,26,10,2022,26-10-2022,51.32,31.09,82.48
621,26-10-2022 20:00,26,10,2022,26-10-2022,26.61,30.83,82.1
622,26-10-2022 21:00,26,10,2022,26-10-2022,21.19,30.73,81.46
623,26-10-2022 22:00,26,10,2022,26-10-2022,15.48,30.57,81.72
624,26-10-2022 23:00,26,10,2022,26-10-2022,15.76,30.53,82.39
625,27-10-2022 0:00,27,10,2022,27-10-2022,45.9,30.27,83.59
626,27-10-2022 1:00,27,10,2022,27-10-2022,49.68,30.2,83.66
627,27-10-2022 2:00,27,10,2022,27-10-2022,56.64,29.71,84.87
628,27-10-2022 3:00,27,10,2022,27-10-2022,97.22,29.86,84.81
629,27-10-2022 4:00,27,10,2022,27-10-2022,235.56,29.73,85.14
630,27-10-2022 5:00,27,10,2022,27-10-2022,108.46,29.6,85.27
631,27-10-2022 6:00,27,10,2022,27-10-2022,58.46,29.52,85.38
632,27-10-2022 7:00,27,10,2022,27-10-2022,49.46,29.19,85.57
633,27-10-2022 8:00,27,10,2022,27-10-2022,41.86,28.99,85.22
634,27-10-2022 9:00,27,10,2022,27-10-2022,29.57,29.39,83.86
635,27-10-2022 10:00,27,10,2022,27-10-2022,27.73,30.31,82.61
636,27-10-2022 11:00,27,10,2022,27-10-2022,41.08,30.65,81.13
637,27-10-2022 12:00,27,10,2022,27-10-2022,44.18,31.17,79.37
638,27-10-2022 13:00,27,10,2022,27-10-2022,33.24,30.83,83.38
639,27-10-2022 14:00,27,10,2022,27-10-2022,27.26,30.52,87.22
640,27-10-2022 15:00,27,10,2022,27-10-2022,32.55,30.23,88.52
641,27-10-2022 16:00,27,10,2022,27-10-2022,43.77,30.25,89.52
642,27-10-2022 17:00,27,10,2022,27-10-2022,31.92,30.13,88.54
643,27-10-2022 18:00,27,10,2022,27-10-2022,45.29,30.39,86.34
644,27-10-2022 19:00,27,10,2022,27-10-2022,41.79,30.18,86.08
645,27-10-2022 20:00,27,10,2022,27-10-2022,15.77,29.21,86.1
646,27-10-2022 21:00,27,10,2022,27-10-2022,20.44,29.6,84.67
647,27-10-2022 22:00,27,10,2022,27-10-2022,54.01,29.69,84.77
648,27-10-2022 23:00,27,10,2022,27-10-2022,195.9,29.43,85.16
649,28-10-2022 0:00,28,10,2022,28-10-2022,164.19,29.3,84.55
650,28-10-2022 1:00,28,10,2022,28-10-2022,112.88,29.23,83.95
651,28-10-2022 2:00,28,10,2022,28-10-2022,101.96,29.24,84.4
652,28-10-2022 3:00,28,10,2022,28-10-2022,85.46,29.15,85.08
653,28-10-2022 4:00,28,10,2022,28-10-2022,114.26,28.97,85.69
654,28-10-2022 5:00,28,10,2022,28-10-2022,175.5,28.65,86.5
655,28-10-2022 6:00,28,10,2022,28-10-2022,210.12,28.61,87.06
656,28-10-2022 7:00,28,10,2022,28-10-2022,181.97,28.55,88.34
657,28-10-2022 8:00,28,10,2022,28-10-2022,123.15,28.76,89.99
658,28-10-2022 9:00,28,10,2022,28-10-2022,91.71,29.21,87.07
659,28-10-2022 10:00,28,10,2022,28-10-2022,113.08,29.58,85.45
660,28-10-2022 11:00,28,10,2022,28-10-2022,141.91,29.87,85.94
661,28-10-2022 12:00,28,10,2022,28-10-2022,86.13,30.54,82.01
662,28-10-2022 13:00,28,10,2022,28-10-2022,84.15,30.46,82.55
663,28-10-2022 14:00,28,10,2022,28-10-2022,49.38,30.6,83.01
664,28-10-2022 15:00,28,10,2022,28-10-2022,26.66,30.75,80.31
665,28-10-2022 16:00,28,10,2022,28-10-2022,23.64,30.62,81.19
666,28-10-2022 17:00,28,10,2022,28-10-2022,21.85,30.65,82.39
667,28-10-2022 18:00,28,10,2022,28-10-2022,22.43,30.88,81.88
668,28-10-2022 19:00,28,10,2022,28-10-2022,63.58,30.72,82.76
669,28-10-2022 20:00,28,10,2022,28-10-2022,155.17,30.48,84.43
670,28-10-2022 21:00,28,10,2022,28-10-2022,95.71,30.36,83.72
671,28-10-2022 22:00,28,10,2022,28-10-2022,100.54,30.17,84.12
672,28-10-2022 23:00,28,10,2022,28-10-2022,68.16,29.76,82.62
673,29-10-2022 0:00,29,10,2022,29-10-2022,40.98,29.32,81.27
674,29-10-2022 1:00,29,10,2022,29-10-2022,49.13,29.11,79.81
675,29-10-2022 2:00,29,10,2022,29-10-2022,96.41,29,78.58
676,29-10-2022 3:00,29,10,2022,29-10-2022,60.71,28.82,77.95
677,29-10-2022 4:00,29,10,2022,29-10-2022,86.65,28.79,77.06
678,29-10-2022 5:00,29,10,2022,29-10-2022,57.54,28.66,77.49
679,29-10-2022 6:00,29,10,2022,29-10-2022,68.46,28.63,76.86
680,29-10-2022 7:00,29,10,2022,29-10-2022,141.12,28.36,77.23
681,29-10-2022 8:00,29,10,2022,29-10-2022,96.01,28.37,77.38
682,29-10-2022 9:00,29,10,2022,29-10-2022,55.13,28.7,75.5
683,29-10-2022 10:00,29,10,2022,29-10-2022,39.27,29.24,73.77
684,29-10-2022 11:00,29,10,2022,29-10-2022,30.92,29.91,72.02
685,29-10-2022 12:00,29,10,2022,29-10-2022,34.23,30.75,69.88
686,29-10-2022 13:00,29,10,2022,29-10-2022,24.52,31.22,70.13
687,29-10-2022 14:00,29,10,2022,29-10-2022,16.92,31.72,68.85
688,29-10-2022 15:00,29,10,2022,29-10-2022,20.15,31.78,68.95
689,29-10-2022 16:00,29,10,2022,29-10-2022,28.45,31.33,76.63
690,29-10-2022 17:00,29,10,2022,29-10-2022,41.3,31.11,82.31
691,29-10-2022 18:00,29,10,2022,29-10-2022,29.83,31.12,80.49
692,29-10-2022 19:00,29,10,2022,29-10-2022,30.87,31.09,79.83
693,29-10-2022 20:00,29,10,2022,29-10-2022,24.88,30.92,80.04
694,29-10-2022 21:00,29,10,2022,29-10-2022,30.95,30.85,80.55
695,29-10-2022 22:00,29,10,2022,29-10-2022,48.97,30.73,81.1
696,29-10-2022 23:00,29,10,2022,29-10-2022,83.34,30.63,81.42
697,30-10-2022 0:00,30,10,2022,30-10-2022,172.92,30.49,80.9
698,30-10-2022 1:00,30,10,2022,30-10-2022,184.64,30.35,79.86
699,30-10-2022 2:00,30,10,2022,30-10-2022,166.65,30.19,79.18
700,30-10-2022 3:00,30,10,2022,30-10-2022,171.42,30.12,78
701,30-10-2022 4:00,30,10,2022,30-10-2022,74.02,30.01,76.86
702,30-10-2022 5:00,30,10,2022,30-10-2022,71.84,29.78,77.27
703,30-10-2022 6:00,30,10,2022,30-10-2022,70.42,29.65,76.85
704,30-10-2022 7:00,30,10,2022,30-10-2022,53.21,29.54,76.84
705,30-10-2022 8:00,30,10,2022,30-10-2022,32.84,29.61,76.36
706,30-10-2022 9:00,30,10,2022,30-10-2022,20.99,29.82,74.45
707,30-10-2022 10:00,30,10,2022,30-10-2022,19.41,30.03,72.37
708,30-10-2022 11:00,30,10,2022,30-10-2022,15.71,30.56,70.25
709,30-10-2022 12:00,30,10,2022,30-10-2022,13.28,31.12,68.53
710,30-10-2022 13:00,30,10,2022,30-10-2022,14.02,31.12,68.4
711,30-10-2022 14:00,30,10,2022,30-10-2022,14.09,31.29,68.15
712,30-10-2022 15:00,30,10,2022,30-10-2022,15.34,31.71,67.47
713,30-10-2022 16:00,30,10,2022,30-10-2022,16.25,32.04,67.01
714,30-10-2022 17:00,30,10,2022,30-10-2022,20.26,32.31,67.04
